yfips,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
197851105,1978,51105,VA,Lee County,25629,15776,8045,7731,,49,,,29,15698,rural,South,South Atlantic,256,,435.377,1407.857,,,,16,0,16,,,,,,11,0,1,3,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,356,1626,1088,25853,131,19,112,4,0,0,15,65,34,13,0
197951105,1979,51105,VA,Lee County,26017,16014,8146,7868,,46,,,33,15935,rural,South,South Atlantic,256,,435.377,1586.286,,,,18,0,18,,,,,,11.4,0,1.8,3.4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,356,1626,1088,,,,,,,,,,,,
198051105,1980,51105,VA,Lee County,26020,15968,8108,7860,,46,,,35,15887,rural,South,South Atlantic,256,,435.377,1764.714,,,,20,0,20,,,,,,11.8,0,2.6,3.8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,356,1626,1088,25885,347,81,266,2,1,11,67,109,100,40,17
198151105,1981,51105,VA,Lee County,26139,16181,8209,7972,,47,,,35,16099,rural,South,South Atlantic,256,,435.377,1943.143,,,,22,0,22,,,,,,12.2,0,3.4,4.2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,356,1626,1088,26384,226,55,171,3,5,6,41,79,67,16,9
198251105,1982,51105,VA,Lee County,26200,16268,8266,8002,,45,,,36,16187,rural,South,South Atlantic,256,,435.377,2121.571,,,,24,0,24,,,,,,12.6,0,4.2,4.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,356,1626,1088,26700,228,47,181,2,2,8,35,71,73,24,13
198351105,1983,51105,VA,Lee County,26171,16313,8291,8022,,47,,,34,16232,rural,South,South Atlantic,256,,435.377,2300,,,,26,0,26,,,,,,13,0,5,5,0,0,0,0,0,,,,10,0,10,0,0,0,0,0,10,,,,,,,,,,1,356,1626,1088,26985,282,53,229,3,1,2,47,95,106,23,5
198451105,1984,51105,VA,Lee County,26084,16361,8321,8040,,47,,,34,16280,rural,South,South Atlantic,256,,435.377,2118.8,,,,25.2,0,26,,,,,,12.2,0,5.8,5.6,0,0,0,0,0,,,,17,0,17,0,0,0,0,0,17,,,,,,,,,,1,356,1626,1088,27115,220,13,207,1,3,3,6,117,69,16,5
198551105,1985,51105,VA,Lee County,25790,16245,8275,7970,,46,,,36,16163,rural,South,South Atlantic,256,,435.377,1937.6,,,,24.4,0,26,,,,,,11.4,0,6.6,6.2,0,0,0,0,0,,,,20,0,20,0,0,0,0,0,20,15,0,15,0,0,0,0,0,15,1,356,1626,1088,27137,249,78,171,2,4,2,70,82,71,16,2
198651105,1986,51105,VA,Lee County,25402,16077,8186,7891,,47,,,36,15994,rural,South,South Atlantic,256,,435.377,1756.4,,,,23.6,0,26,,,,,,10.6,0,7.4,6.8,0,0,0,0,0,,,,24,0,24,0,0,0,0,0,24,13,0,13,0,0,0,0,0,13,1,356,1626,1088,27531,226,64,162,0,5,2,57,69,83,8,2
198751105,1987,51105,VA,Lee County,25286,16040,8168,7872,,46,,,36,15958,rural,South,South Atlantic,256,,435.377,1575.2,,,,22.8,0,26,,,,,,9.8,0,8.2,7.4,0,0,0,0,0,,,,16,0,16,0,0,0,0,0,16,10,,,0,0,0,0,0,10,1,356,1626,1088,27139,199,40,159,3,3,1,33,72,63,19,5
198851105,1988,51105,VA,Lee County,24972,15870,8092,7778,,48,,,34,15788,rural,South,South Atlantic,256,,435.377,1394,,,,22,0,26,,,,,,9,0,9,8,0,0,0,0,0,,,,26,0,26,0,0,0,0,0,26,24,0,24,0,,0,0,1,23,1,356,1626,1088,26609,232,43,189,4,2,4,33,84,83,21,1
198951105,1989,51105,VA,Lee County,24814,15745,8037,7708,,47,,,35,15663,rural,South,South Atlantic,256,,435.377,1364.1,,,,21.6,0,24.8,,,,,,8.6,0,8.2,9.6,0,0,0,0,0,,,,43,,,0,0,0,0,0,43,33,,,0,0,0,0,0,33,1,356,1626,1088,25647,185,36,149,2,1,1,32,68,58,17,6
199051105,1990,51105,VA,Lee County,24438,15516,7902,7614,11,110,63,16,,15316,rural,South,South Atlantic,256,,435.377,1334.2,,,,21.2,0,23.6,0,0,0,0,26,8.2,0,7.4,11.2,0,0,0,0,0,,,,49,,,0,0,0,0,0,49,40,,,0,0,0,0,0,40,1,356,1626,1088,24496,206,43,163,2,1,1,39,72,70,17,4
199151105,1991,51105,VA,Lee County,24301,15406,7844,7562,11,89,58,16,,15232,rural,South,South Atlantic,256,,435.377,1304.3,,,,20.8,0,22.4,0,0,0,0,26,7.8,0,6.6,12.8,0,0,0,0,0,,,,52,,,0,0,0,0,0,52,30,,,0,0,0,0,0,30,1,356,1626,1088,24885,222,39,183,1,3,2,33,60,111,9,3
199251105,1992,51105,VA,Lee County,24285,15403,7826,7577,11,80,57,16,,15239,rural,South,South Atlantic,256,,435.377,1274.4,,,,20.4,0,21.2,0,0,0,0,26,7.4,0,5.8,14.4,0,0,0,0,0,,,,45,4,41,0,0,0,0,0,45,18,,,0,,0,0,1,17,1,356,1626,1088,25244,225,38,187,0,3,5,30,76,86,22,3
199351105,1993,51105,VA,Lee County,24245,15452,7838,7614,10,81,58,16,,15287,rural,South,South Atlantic,256,,435.377,1244.5,,,,20,0,20,0,0,0,0,26,7,2,5,16,0,0,0,0,0,,,,37,,,0,0,0,0,0,37,25,,,0,0,0,0,0,25,1,356,1626,1088,,,,,,,,,,,,
199451105,1994,51105,VA,Lee County,24289,15541,7900,7641,10,73,58,17,,15383,rural,South,South Atlantic,256,,435.377,1214.6,,,,32,2,16,0,0,0,0,18,8.5,2.25,6.25,13,0,0,0,0,0,,,,43,5,38,0,0,0,0,0,43,23,4,19,0,0,0,0,0,23,1,356,1626,1088,24989,182,40,142,1,5,3,31,68,62,8,4
199551105,1995,51105,VA,Lee County,24313,15639,7929,7710,10,70,58,16,,15485,rural,South,South Atlantic,256,,435.377,1184.7,,,,35,2,36,0,2,0,0,36,10,2.5,7.5,10,0,0,0,0,0,,,,57,6,51,0,0,0,0,0,57,31,,,0,,0,0,1,30,1,356,1626,1088,24617,150,35,115,1,3,2,29,48,53,13,1
199651105,1996,51105,VA,Lee County,24062,15538,7888,7650,13,74,67,18,,15366,rural,South,South Atlantic,256,,435.377,1154.8,,,,30,1,24,0,2,0,0,25,11.5,2.75,8.75,7,0,0,0,0,0,,,,60,8,52,0,,0,0,2,58,24,,,0,,0,0,2,22,1,356,1626,1088,24827,315,29,286,3,2,3,21,65,197,20,4
199751105,1997,51105,VA,Lee County,23945,15535,7873,7662,14,64,69,18,,15370,rural,South,South Atlantic,256,,435.377,1124.9,,,,26,4,23,0,2,0,0,27,13,3,10,4,0,0,0,0,0,,,,65,8,57,0,,0,0,2,63,24,,,0,0,0,0,0,24,1,356,1626,1088,25045,325,36,289,1,2,2,31,100,170,13,6
199851105,1998,51105,VA,Lee County,23722,15450,7822,7628,15,67,70,18,,15280,rural,South,South Atlantic,256,,435.377,1095,,,,28,4,18,0,2,0,0,22,12,2,10,1,0,0,0,0,0,,,,50,5,45,0,,0,0,2,48,15,,,0,0,0,0,0,15,1,356,1626,1088,24257,356,38,318,2,1,1,34,120,174,18,6
199951105,1999,51105,VA,Lee County,23662,15491,7829,7662,16,66,69,24,,15316,rural,South,South Atlantic,256,,435.377,312.8571,,,,30,4,40,0,2,0,0,42,29,2,27,0,0,0,0,0,0,,,,51,6,45,0,,0,0,3,48,22,,,0,,0,0,1,21,1,356,1626,1088,23197,392,33,359,1,4,0,28,171,161,21,6
200051105,2000,51105,VA,Lee County,23548,15507,7803,7704,31,86,75,29,,15286,rural,South,South Atlantic,256,,435.377,411.6605,1121.14483018,151.760894114,969.383936069,18.7082,1.995541,15.83961,0,3.928721,0,0,32.04714,11.03784,10.83106,8.905102,5.462793,0,0.4957672,0,1.852111,0,33.0760923068,3.59197382518,29.4841184817,82,12,70,0,,0,0,3,79,27,5,22,0,,0,0,1,26,1,356,1626,1088,23589,494,38,456,3,1,5,29,188,241,19,8
200151105,2001,51105,VA,Lee County,23320,15398,7734,7664,31,123,90,29,,15125,rural,South,South Atlantic,256,,435.377,704.1306,1147.30722716,249.187549664,898.1196775,26.56011,3.5314,22.48159,0,5.446315,0,0,56.73866,20.81537,11.68582,16.56277,5.968564,0,0.5222493,0,2.051694,0,42.2275907514,4.47642304785,37.7511677035,122,14,108,0,,0,0,1,121,49,6,43,0,0,0,0,0,49,1,356,1626,1088,23953,491,34,457,2,1,9,22,136,298,21,2
200251105,2002,51105,VA,Lee County,24278,16167,7801,8366,37,404,176,46,,15504,rural,South,South Atlantic,256,,435.377,1040.177,1130.80961727,198.941609421,931.868007849,35.93081,5.288518,30.40898,0,7.271712,0,0,84.98571,31.92554,13.10668,25.27601,6.766192,0,0.5735709,0,2.352613,0,50.0853778213,6.68842001962,43.3969578017,181,35,146,0,,0,0,1,180,75,17,58,0,0,0,0,0,75,1,356,1626,1088,24306,578,35,543,2,3,7,23,197,313,26,7
200351105,2003,51105,VA,Lee County,24967,16781,7855,8926,56,662,255,56,,15752,rural,South,South Atlantic,256,,435.377,1390.02,1234.9361698,199.773809523,1035.16236028,45.60752,7.119484,38.5951,0,9.153624,0,0,114.4203,43.51986,14.4869,34.36623,7.547724,0,0.6222858,0,2.649733,0,57.1699969375,6.58418504056,50.585811897,146,24,122,0,,0,0,1,145,54,11,43,0,0,0,0,0,54,1,356,1626,1088,23694,471,59,412,1,4,6,48,133,250,18,11
200451105,2004,51105,VA,Lee County,25168,17043,7874,9169,61,799,292,64,,15827,rural,South,South Atlantic,256,,435.377,1727.125,1209.98358404,249.70237607,1045.46613314,54.78496,8.886977,46.35859,0,10.93261,0,0,142.8351,54.74432,15.63207,43.16145,8.209616,0,0.660427,0,2.905879,0,54.4598281141,6.99036599674,49.0951286283,206,42,164,0,,0,0,1,205,84,19,65,0,0,0,0,0,84,1,356,1626,1088,23970,423,36,387,3,4,4,25,59,297,28,3
200551105,2005,51105,VA,Lee County,25150,17016,7858,9158,67,794,283,73,,15799,rural,South,South Atlantic,256,,435.377,1743.142,1124.85776577,185.353747031,1012.03976441,53.98653,8.997755,45.68091,0,10.72809,0,0,144.6216,55.71687,14.13412,43.88136,7.475058,0,0.5883147,0,2.66472,0,101.605414728,12.4584295988,90.5312550845,176,25,151,0,,0,0,1,175,58,8,50,0,0,0,0,0,58,1,356,1626,1088,24190,334,21,313,2,5,6,8,77,213,18,5
200651105,2006,51105,VA,Lee County,25228,17094,7872,9222,68,831,305,75,,15815,rural,South,South Atlantic,256,,435.377,1258.559,1671.11830469,366.394460204,1350.01535124,109.1664,19.70699,96.02837,0,7.584599,0,0,104.661,40.4728,9.33944,31.85099,4.969965,0,0.3835517,0,1.782705,0,138.381111297,23.942265977,115.303187052,191,29,162,0,,0,0,2,189,70,12,58,0,,0,0,1,69,1,356,1626,1088,23922,529,35,494,0,2,4,29,179,296,11,8
200751105,2007,51105,VA,Lee County,25322,17222,7905,9317,70,877,325,82,,15868,rural,South,South Atlantic,256,,435.377,1438.491,2195.4257806,499.185883281,1741.841955,115.1365,25.15075,104.6933,0.0870268,8.528629,1.392429,0,119.8359,46.47232,9.921059,36.55127,5.308637,0,0.4024991,0,1.91459,0,182.234177055,32.8961408438,150.208304488,282,57,225,0,,0,0,2,280,111,26,85,0,,0,0,1,110,1,356,1626,1088,23767,616,31,585,1,1,2,27,173,399,8,5
200851105,2008,51105,VA,Lee County,25463,17195,7850,9345,70,913,330,79,,15803,rural,South,South Atlantic,256,,435.377,1128.49,2115.37968893,470.132662397,1690.79139982,120.7274,20.59927,88.2205,0.0869167,6.95334,0.7822507,0.0869167,100.9973,40.93779,8.257091,32.68069,5.60613,0,0.4182868,0,85.69991,0,157.927721866,27.9002744739,130.896614822,353,78,275,0,,0,0,2,351,134,29,105,0,,0,0,1,133,1,356,1626,1088,23364,467,24,443,1,2,2,19,123,299,18,3
200951105,2009,51105,VA,Lee County,25578,17257,7888,9369,70,910,329,80,,15868,rural,South,South Atlantic,256,,435.377,1121.703,2137.83186971,486.733430965,1696.92098956,120.153,22.64893,96.80451,0.0874476,6.471124,0.6995809,0.0874476,112.1953,47.39661,9.53179,37.86482,5.946438,0.2623428,0.4372381,0.4372381,3.847695,0,179.879746226,30.5192180034,150.235004383,320.6,71.6,249,0,,0,0,1.8,318.8,95,23.5,71.5,0,,0,0,0.5,94.5,1,356,1626,1088,23525,253,22,231,0,2,5,15,67,150,8,6
201051105,2010,51105,VA,Lee County,25583,17210,7891,9319,70,909,339,81,,15811,rural,South,South Atlantic,256,,435.377,1246.951,2148.59961878,389.358812616,1805.05801205,130.8064,24.39504,108.2912,0.0874374,6.382931,1.00553,0.1573873,124.9918,45.86092,9.53179,37.86482,7.796503,0.2477393,47.04133,2.273373,3.06031,0,194.460812768,34.1005921671,161.234594759,288.2,65.2,223,0,,0,0,1.6,286.6,56,18,38,0,0,0,0,0,56,1,356,1626,1088,25587,312,32,280,4,4,2,22,84,187,8,1
201151105,2011,51105,VA,Lee County,25598,17195,7885,9310,71,925,341,81,,15777,rural,South,South Atlantic,256,,435.377,1374.458,2151.93119557,389.962544821,1807.85689991,141.6931,26.18433,119.975,0.087573,6.305255,1.313595,0.2276898,138.015,44.39951,9.53179,37.86482,9.662221,0.233528,93.79068,4.115931,2.276898,0,194.762339924,34.1534678824,161.484601987,255.8,58.8,197,0,,0,0,1.4,254.4,71,13,58,0,0,0,0,2,69,1,356,1626,1088,25893,266,34,232,2,4,1,27,44,179,8,1
201251105,2012,51105,VA,Lee County,25533,17106,7856,9250,73,927,349,81,,15676,rural,South,South Atlantic,256,,435.377,1424.307,2158.27387521,391.111934494,1813.18544255,149.0494,28.89643,126.2133,0.0878311,6.850827,0.79048,0.2986258,147.1171,52.69867,9.53179,37.86482,11.54979,0.2195778,0.1756622,0.0878311,1.493129,0,195.336389471,34.2541330457,161.960567529,223.4,52.4,171,0,,0,0,1.2,222.2,60,12,48,0,0,0,0,0,60,1,356,1626,1088,25423,469,35,434,1,1,11,22,115,311,2,6
201351105,2013,51105,VA,Lee County,25421,16947,7778,9169,71,920,355,78,,15523,rural,South,South Atlantic,256,,435.377,1479.495,2142.03176463,388.16861791,1799.54029826,152.5477,32.47087,125.3507,0,7.453047,1.394722,0.3661146,148.5815,68.16705,9.53179,37.86482,13.30797,0.203397,4.736244,0.0878311,1.133212,0,193.866383614,33.9963532416,160.741731737,191,46,145,0,,0,0,1,190,103,30,73,0,0,0,0,0,103,1,356,1626,1088,25519,611,43,568,3,8,1,31,96,466,1,5
201451105,2014,51105,VA,Lee County,25068,16591,7569,9022,69,926,358,79,,15159,rural,South,South Atlantic,256,,435.377,1548.616,,,,157.4947,36.3382,125.6987,0,8.123685,2.009083,0.4367572,151.4674,84.20679,9.53179,37.86482,15.18459,0.1892615,9.317488,0.0878311,0.786163,0,,,,,,,,,,,,,,,,,,,,,,1,356,1626,1088,25110,531,38,493,1,10,5,22,79,402,4,8
201551105,2015,51105,VA,Lee County,24715,16276,7418,8858,75,951,365,79,,14806,rural,South,South Atlantic,256,,435.377,1636.588,,,,165.2783,34.75397,126.7601,0,8.053817,0.3501659,0.4367572,152.8474,77.99946,9.53179,37.86482,17.07059,0.175083,13.9191,0.0878311,0.4377074,0,,,,,,,,,,,,,,,,,,,,,,1,356,1626,1088,,,,,,,,,,,,
201651105,2016,51105,VA,Lee County,24547,16043,7280,8763,71,970,381,78,,14543,rural,South,South Atlantic,256,,435.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,356,1626,1088,,,,,,,,,,,,
197051107,1970,51107,VA,Loudoun County,37417,21988,11096,10892,,2608,,,33,19347,suburban,South,South Atlantic,74,47900,515.714,0,,,,21,0,20,,,,,,16,0,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197151107,1971,51107,VA,Loudoun County,38495,22874,11518,11356,,2573,,,60,20241,suburban,South,South Atlantic,74,47900,515.714,0,,,,22.25,0,21.75,,,,,,16.875,0,13.25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197251107,1972,51107,VA,Loudoun County,40477,24424,12268,12156,,2626,,,88,21710,suburban,South,South Atlantic,74,47900,515.714,0,,,,23.5,0,23.5,,,,,,17.75,0,11.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197351107,1973,51107,VA,Loudoun County,43772,26859,13478,13381,,2776,,,122,23961,suburban,South,South Atlantic,74,47900,515.714,0,,,,24.75,0,25.25,,,,,,18.625,0,9.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197451107,1974,51107,VA,Loudoun County,47455,29539,14824,14715,,2939,,,157,26443,suburban,South,South Atlantic,74,47900,515.714,0,,,,26,0,27,,,,,,19.5,0,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197551107,1975,51107,VA,Loudoun County,50304,31657,15889,15768,,3043,,,197,28417,suburban,South,South Atlantic,74,47900,515.714,0,,,,27.25,0,28.75,,,,,,20.375,0,6.25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197651107,1976,51107,VA,Loudoun County,52294,33454,16817,16637,,3121,,,232,30101,suburban,South,South Atlantic,74,47900,515.714,0,,,,28.5,0,30.5,,,,,,21.25,0,4.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197751107,1977,51107,VA,Loudoun County,53970,35004,17620,17384,,3168,,,270,31566,suburban,South,South Atlantic,74,47900,515.714,0,,,,29.75,0,32.25,,,,,,22.125,0,2.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,53869,1037,32,1005,4,4,8,16,217,697,91,0
197851107,1978,51107,VA,Loudoun County,55645,36547,18418,18129,,3219,,,309,33019,suburban,South,South Atlantic,74,47900,515.714,1564.286,,,,31,2,34,,,,,,23,2,1,5,0,1,0,3,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,55559,1418,60,1358,4,6,17,33,365,921,72,0
197951107,1979,51107,VA,Loudoun County,56422,37405,18867,18538,,3196,,,353,33856,suburban,South,South Atlantic,74,47900,515.714,1599.428,,,,33.2,2.6,34.6,,,,,,23,2.25,4.285714,5.238095,0,1.2,0,2.8,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198051107,1980,51107,VA,Loudoun County,57774,38688,19516,19172,,3263,,,419,35006,suburban,South,South Atlantic,74,47900,515.714,1634.571,,,,35.4,3.2,35.2,,,,,,23,2.5,7.571429,5.476191,0,1.4,0,2.6,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,57244,1961,79,1882,4,13,15,47,556,1226,98,2
198151107,1981,51107,VA,Loudoun County,59007,40018,20138,19880,,3279,,,529,36210,suburban,South,South Atlantic,74,47900,515.714,1669.714,,,,37.6,3.8,35.8,,,,,,23,2.75,10.85714,5.714286,0,1.6,0,2.4,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,58347,1989,58,1931,3,4,14,37,557,1288,85,1
198251107,1982,51107,VA,Loudoun County,60145,41113,20681,20432,,3279,,,635,37199,suburban,South,South Atlantic,74,47900,515.714,1704.857,,,,39.8,4.4,36.4,,,,,,23,3,14.14286,5.952381,0,1.8,0,2.2,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,59046,1641,67,1574,3,8,17,39,476,1024,73,1
198351107,1983,51107,VA,Loudoun County,61711,42499,21339,21160,,3294,,,728,38477,suburban,South,South Atlantic,74,47900,515.714,1740,,,,42,5,37,,,,,,23,3.25,17.42857,6.190476,0,2,0,2,0,,,,30,0,30,0,12,0,0,0,18,,,,,,,,,,0,0,0,0,59679,1560,61,1499,0,13,9,39,413,1009,73,4
198451107,1984,51107,VA,Loudoun County,64163,44589,22358,22231,,3370,,,844,40375,suburban,South,South Atlantic,74,47900,515.714,1791.5,,,,46.5,6,40.5,,,,,,23.5,3.5,20.71428,6.428571,0,2.2,0,1.8,0,,,,55,,,0,19,0,0,0,36,,,,,,,,,,0,0,0,0,60870,1546,112,1434,2,2,19,89,305,1043,79,7
198551107,1985,51107,VA,Loudoun County,67221,47009,23573,23436,,3477,,,966,42566,suburban,South,South Atlantic,74,47900,515.714,1843,,,,51,7,44,,,,,,24,3.75,24,6.666667,0,2.4,0,1.6,0,,,,68,,,0,26,0,0,0,42,38,0,38,0,15,0,0,0,23,0,0,0,0,63489,1491,112,1379,4,11,11,86,265,1030,80,4
198651107,1986,51107,VA,Loudoun County,71026,50006,25013,24993,,3625,,,1100,45281,suburban,South,South Atlantic,74,47900,515.714,2706,,,,57,12,45,,,,,,27,4,23,6.904762,0,2.6,0,1.4,0,,,,76,,,0,30,,0,1,45,41,,,0,15,,0,1,25,0,0,0,0,64374,1717,126,1591,1,12,20,93,330,1151,108,2
198751107,1987,51107,VA,Loudoun County,75578,53382,26655,26727,,3804,,,1250,48328,suburban,South,South Atlantic,74,47900,515.714,3224,,,,73,6,62,,,,,,39,2,37,7.142857,0,2.8,0,1.2,0,,,,84,,,0,32,,0,1,51,59,,,0,20,0,0,0,39,0,0,0,0,68154,1757,105,1652,1,9,10,85,316,1200,129,7
198851107,1988,51107,VA,Loudoun County,79116,55990,27969,28021,,3929,,,1392,50669,suburban,South,South Atlantic,74,47900,515.714,2942,,,,80,6,71,,,,,,34,2,32,7.380952,0,3,0,1,0,,,,88,,,0,28,0,0,0,60,49,,,0,14,,0,1,34,0,0,0,0,72615,2173,114,2059,1,13,15,85,344,1538,170,7
198951107,1989,51107,VA,Loudoun County,83088,58784,29358,29426,,4064,,,1545,53175,suburban,South,South Atlantic,74,47900,515.714,3077.468,,,,80.8,6.4,72,,,,,,31.6,2.272727,30,7.619048,0,4,0,1.6,0,,,,104,4,100,0,38,,0,1,65,64,,,0,30,,0,1,33,0,0,0,0,78463,2286,155,2131,0,26,25,104,268,1695,160,8
199051107,1990,51107,VA,Loudoun County,87208,61603,30718,30885,1555,4210,1567,131,,54140,suburban,South,South Atlantic,74,47900,515.714,3212.935,,,,81.6,6.8,73,0,29.2,4.2,1.125,43.2,29.2,2.545455,28,7.857143,0,5,0,2.2,0,,,,98,4,94,0,39,0,0,0,59,56,4,52,0,24,,0,1,31,0,0,0,0,86129,2310,150,2160,1,12,11,126,325,1694,138,3
199151107,1991,51107,VA,Loudoun County,90124,63132,31514,31618,1750,4352,1746,135,,55149,suburban,South,South Atlantic,74,47900,515.714,3348.403,,,,82.4,7.2,74,0,30.8,4.8,1.166667,40.8,26.8,2.818182,26,8.095238,0,6,0,2.8,0,,,,108,,,,40,0,0,1,67,76,,,,33,0,0,1,42,0,0,0,0,87500,2603,153,2450,5,13,32,103,372,1931,142,5
199251107,1992,51107,VA,Loudoun County,94304,65750,32815,32935,2013,4573,1951,141,,57072,suburban,South,South Atlantic,74,47900,515.714,3483.87,,,,83.2,7.6,75,0,32.4,5.4,1.208333,38.4,24.4,3.090909,24,8.333333,0,7,0,3.4,0,,,,117,,,,46,0,0,1,70,77,,,0,26,0,0,0,51,0,0,0,0,88765,2233,200,2033,3,23,15,159,255,1658,112,8
199351107,1993,51107,VA,Loudoun County,101118,70265,35108,35157,2337,4917,2280,152,,60579,suburban,South,South Atlantic,74,47900,515.714,3619.338,,,,84,8,76,0,34,6,1.25,36,22,3.363636,22,8.571428,0,8,0,4,0,,,,127,8,119,,53,,0,2,72,79,7,72,0,30,,0,1,48,0,0,0,0,,,,,,,,,,,,
199451107,1994,51107,VA,Loudoun County,108732,75235,37682,37553,2717,5280,2660,172,,64406,suburban,South,South Atlantic,74,47900,515.714,3754.805,,,,90.33334,9.166667,82.33334,0,36.83333,6.666667,1.291667,40.83333,27,3.636364,26.16667,8.809524,0,8.416667,0,3.666667,0,,,,127,7,120,,52,0,0,1,74,51,4,47,0,21,,0,1,29,0,0,0,0,96591,2563,155,2408,4,23,25,103,271,1992,139,6
199551107,1995,51107,VA,Loudoun County,116877,80733,40493,40240,3198,5696,3127,182,,68530,suburban,South,South Atlantic,74,47900,515.714,3890.273,,,,96.66666,10.33333,88.66666,0,39.66667,7.333333,1.333333,45.66667,32,3.909091,30.33333,9.047619,0,8.833333,0,3.333333,0,,,,142,6,136,0,59,,0,2,81,80,7,73,0,29,,0,2,49,0,0,0,0,109203,2968,170,2798,7,29,25,109,349,2263,183,3
199651107,1996,51107,VA,Loudoun County,125042,85974,43205,42769,3714,6085,3671,195,,72309,suburban,South,South Atlantic,74,47900,515.714,4025.74,,,,103,11.5,95,0,42.5,8,1.375,50.5,37,4.181818,34.5,9.285714,0,9.25,0,3,0,,,,162,10,152,0,75,,0,2,85,79,10,69,0,35,,0,2,42,0,0,0,0,110141,3383,180,3203,1,15,41,123,407,2673,121,2
199751107,1997,51107,VA,Loudoun County,135369,92870,46733,46137,4378,6582,4327,209,,77374,suburban,South,South Atlantic,74,47900,515.714,4161.208,,,,109.3333,12.66667,101.3333,0,45.33333,8.666667,1.416667,55.33333,42,4.454545,38.66667,9.523809,0,9.666667,0,2.666667,0,,,,161,15,146,,87,,0,2,72,82,13,69,,41,,0,3,38,0,0,0,0,111113,3846,182,3664,3,16,26,137,439,3070,152,3
199851107,1998,51107,VA,Loudoun County,146126,99778,50265,49513,5102,7093,5106,222,,82255,suburban,South,South Atlantic,74,47900,515.714,4296.675,,,,115.6667,13.83333,107.6667,0,48.16667,9.333333,1.458333,60.16667,47,4.727273,42.83333,9.761905,0,10.08333,0,2.333333,0,,,,162,14,148,,85,,0,2,75,83,11,72,,29,,0,2,52,0,0,0,0,25802,1010,75,935,0,7,20,48,76,806,43,10
199951107,1999,51107,VA,Loudoun County,158128,107916,54475,53441,6072,7651,5997,245,,87951,suburban,South,South Atlantic,74,47900,515.714,4432.143,,,,122,15,114,3,51,10,1.5,65,52,5,47,10,0,10.5,0,2,0,,,,162,19,143,,86,,0,2,74,80,15,65,0,42,0,0,0,38,0,0,0,0,145669,3646,285,3361,1,32,40,212,387,2764,201,9
